date,product_id,warehouse_id,demand,price,promotion_active,lead_time,supplier_delay,inventory_level,stockout
2026-02-17,20,3,47,136.8,0,34,9,46.63749806931556,0
2026-02-17,21,1,60,334.64,0,6,0,136.1329590316995,0
2026-02-17,21,2,68,334.64,0,6,0,167.46101568536798,0
2026-02-17,21,3,60,334.64,0,6,0,87.96703307234017,0
2026-02-17,22,1,43,162.74,0,4,0,74.71875465750583,0
2026-02-17,22,2,46,162.74,0,4,0,105.58802003122901,0
2026-02-17,22,3,53,162.74,0,4,0,114.77828524083272,0
2026-02-17,23,1,56,264.83,0,13,0,54.314080478922364,0
2026-02-17,23,2,46,264.83,0,13,0,122.89288634185925,0
2026-02-17,23,3,50,264.83,0,13,0,33.936822183627655,0
2026-02-17,24,1,56,277.89,0,9,0,47.31717428089086,1
2026-02-17,24,2,59,277.89,0,9,0,41.71491213027421,1
2026-02-17,24,3,61,277.89,0,9,0,39.93541974793037,0
2026-02-17,25,1,43,100.58,0,23,0,111.4225079987849,0
2026-02-17,25,2,41,100.58,0,23,0,66.77206045242538,0
2026-02-17,25,3,41,100.58,0,23,0,82.31811463454615,0
2026-02-17,26,1,80,485.1,0,28,0,144.01943810307296,1
2026-02-17,26,2,77,485.1,0,28,0,114.21259873861356,0
2026-02-17,26,3,78,485.1,0,28,0,125.52525365965242,0
2026-02-17,27,1,74,389.82,0,4,0,146.51316771175888,0
2026-02-17,27,2,68,389.82,0,4,0,195.0592355654815,0
2026-02-17,27,3,74,389.82,0,4,0,171.95381688467268,0
2026-02-17,28,1,83,470.35,0,2,0,103.4347513010099,0
2026-02-17,28,2,70,470.35,0,2,0,191.42645816298966,0
2026-02-17,28,3,75,470.35,0,2,0,150.03928464951952,0
2026-02-17,29,1,75,448.47,0,4,0,147.49451079713427,1
2026-02-17,29,2,72,448.47,0,4,0,179.85238779617572,0
2026-02-17,29,3,74,448.47,0,4,0,150.963291498052,0
2026-02-17,30,1,64,302.97,0,6,0,185.59453019393027,0
2026-02-17,30,2,64,302.97,0,6,0,169.53783434644868,0
2026-02-17,30,3,65,302.97,0,6,0,108.40175829101561,0
2026-02-17,31,1,76,461.72,0,16,0,87.95599071183216,0
2026-02-17,31,2,72,461.72,0,16,0,180.11842357052078,0
2026-02-17,31,3,84,461.72,0,16,0,141.63426995811957,0
2026-02-17,32,1,40,53.36,0,15,0,41.89529010121605,0
2026-02-17,32,2,40,53.36,0,15,0,108.16437551809346,0
2026-02-17,32,3,33,53.36,0,15,0,21.282891799777826,0
2026-02-17,33,1,34,106.03,0,4,0,56.430614905309156,0
2026-02-17,33,2,45,106.03,0,4,0,74.20427130833302,0
2026-02-17,33,3,44,106.03,0,4,0,106.94270968607196,0
2026-02-17,34,1,38,32.16,0,2,0,100.43412795292626,0
2026-02-17,34,2,26,32.16,0,10,8,67.8268812342519,0
2026-02-17,34,3,31,32.16,0,2,0,34.33664559065504,0
2026-02-17,35,1,55,169.41,0,6,0,55.47657684794984,0
2026-02-17,35,2,41,169.41,0,6,0,37.261693942618855,0
2026-02-17,35,3,44,169.41,0,6,0,118.71903811737646,0
2026-02-17,36,1,55,200.45,0,27,0,71.55452512187583,1
2026-02-17,36,2,58,200.45,0,27,0,63.56033705262227,0
2026-02-17,36,3,55,200.45,0,27,0,28.06479292595326,0
2026-02-17,37,1,45,142.96,0,24,0,43.41364045153408,0
2026-02-17,37,2,53,142.96,0,24,0,82.08554340551515,0
2026-02-17,37,3,40,142.96,0,24,0,73.71888395659866,0
2026-02-17,38,1,75,416.08,0,15,0,95.07166581690608,0
2026-02-17,38,2,69,416.08,0,22,7,50.3441939386369,0
2026-02-17,38,3,76,416.08,0,15,0,88.17939032099208,0
2026-02-17,39,1,52,184.81,0,8,0,69.8799329320786,0
2026-02-17,39,2,55,184.81,0,14,6,36.37886167308641,0
2026-02-17,39,3,43,184.81,0,8,0,60.01780495881545,0
2026-02-17,40,1,41,147.66,0,28,0,73.48232332956898,0
2026-02-17,40,2,48,147.66,0,28,0,121.13716214288877,0
2026-02-17,40,3,54,147.66,0,28,0,42.199748688870045,0
2026-02-17,41,1,61,275.92,0,10,0,69.61972390793821,0
2026-02-17,41,2,51,275.92,0,10,0,102.03210713434994,0
2026-02-17,41,3,56,275.92,0,10,0,115.03694372705145,0
2026-02-17,42,1,41,79.05,0,16,0,98.70310890129417,0
2026-02-17,42,2,35,79.05,0,16,0,59.208214735760016,0
2026-02-17,42,3,39,79.05,0,16,0,84.58618803932103,0
2026-02-17,43,1,72,403.08,0,16,0,170.5573135135968,0
2026-02-17,43,2,74,403.08,0,16,0,102.94987196015036,0
2026-02-17,43,3,69,403.08,0,16,0,59.05486939600088,0
2026-02-17,44,1,40,46.53,0,27,0,65.20009380537655,0
2026-02-17,44,2,35,46.53,0,27,0,74.61822860206688,0
2026-02-17,44,3,35,46.53,0,27,0,69.31964609249336,0
2026-02-17,45,1,83,493.57,0,11,0,88.3150996022739,1
2026-02-17,45,2,84,493.57,0,11,0,242.96921917997292,0
2026-02-17,45,3,70,493.57,0,11,0,121.93972141677531,0
2026-02-17,46,1,78,388.4,0,29,0,157.82424833478973,0
2026-02-17,46,2,72,388.4,0,29,0,54.89990314607566,0
2026-02-17,46,3,67,388.4,0,29,0,89.66554893476803,0
2026-02-17,47,1,47,107.37,0,14,0,107.6698722869433,0
2026-02-17,47,2,34,107.37,0,14,0,86.07219846287742,0
2026-02-17,47,3,34,107.37,0,14,0,31.308874773333994,0
2026-02-17,48,1,31,12.71,0,20,0,64.02504454788489,0
2026-02-17,48,2,19,12.71,0,20,0,53.87227624743767,0
2026-02-17,48,3,28,12.71,0,20,0,23.30738406466506,0
2026-02-17,49,1,82,409.58,0,8,0,143.44403868685333,0
2026-02-17,49,2,65,409.58,0,8,0,116.86996241889156,0
2026-02-17,49,3,70,409.58,0,8,0,186.7132232996664,0
2026-02-17,50,1,63,356.36,0,18,0,59.58079459517714,0
2026-02-17,50,2,64,356.36,0,18,0,109.49017576263765,0
2026-02-17,50,3,68,356.36,0,18,0,176.80734629973003,0
2026-02-18,1,1,67,394.74,0,4,0,105.64455376410827,0
2026-02-18,1,2,68,394.74,0,4,0,94.47605206068917,0
2026-02-18,1,3,70,394.74,0,4,0,193.70012089483618,0
2026-02-18,2,1,47,107.84,0,4,0,49.54363085763405,0
2026-02-18,2,2,49,107.84,0,4,0,37.89335166967295,0
2026-02-18,2,3,47,107.84,0,4,0,122.71360662315877,0
2026-02-18,3,1,56,261.97,0,2,0,112.99069468414214,0
2026-02-18,3,2,53,261.97,0,2,0,157.0027334105451,0
2026-02-18,3,3,65,261.97,0,2,0,132.78415137786484,0
2026-02-18,4,1,65,300.28,0,28,0,125.17187234655773,0
2026-02-18,4,2,69,300.28,0,28,0,120.37886470894458,0
2026-02-18,4,3,56,300.28,0,28,0,67.42409292697634,0
2026-02-18,5,1,35,32.76,0,6,0,50.19133811503241,0
2026-02-18,5,2,36,32.76,0,6,0,21.942089726209307,0
2026-02-18,5,3,27,32.76,0,6,0,25.46675912256833,0
2026-02-18,6,1,66,307.7,0,11,0,155.43008346031814,0
2026-02-18,6,2,67,307.7,0,11,0,99.97458781414765,0
2026-02-18,6,3,59,307.7,0,11,0,40.29629366945958,0
2026-02-18,7,1,50,93.56,0,8,0,96.2582593546385,0
2026-02-18,7,2,46,93.56,0,8,0,123.98825938468238,0
2026-02-18,7,3,43,93.56,0,14,6,81.85959088072428,0
2026-02-18,8,1,37,41.88,0,27,0,18.993631885011755,0
2026-02-18,8,2,39,41.88,0,31,4,110.25367936514118,0
2026-02-18,8,3,36,41.88,0,27,0,107.07857560728613,0
2026-02-18,9,1,79,474.95,0,10,0,131.97807225564543,0
2026-02-18,9,2,72,474.95,0,10,0,43.872785898826265,0
2026-02-18,9,3,75,474.95,0,10,0,90.95542932624105,0
2026-02-18,10,1,73,483.16,0,29,0,101.28111175350809,0
2026-02-18,10,2,80,483.16,0,29,0,225.801910106688,0
2026-02-18,10,3,72,483.16,0,29,0,125.79436528611731,0
2026-02-18,11,1,79,406.11,0,8,0,231.32293752884644,0
2026-02-18,11,2,69,406.11,0,8,0,123.60564193785875,0
2026-02-18,11,3,68,406.11,0,8,0,166.9589755921664,0
2026-02-18,12,1,41,159.26,0,10,0,56.70409924258018,0
2026-02-18,12,2,55,159.26,0,10,0,110.53596238903285,0
2026-02-18,12,3,50,159.26,0,11,1,129.9011018286114,0
2026-02-18,13,1,38,57.86,0,9,0,44.84704482222451,0
2026-02-18,13,2,37,57.86,0,9,0,94.77141379274521,0
2026-02-18,13,3,40,57.86,0,9,0,87.68107982861231,1
2026-02-18,14,1,69,345.27,0,13,0,200.37069934232076,0
2026-02-18,14,2,64,345.27,0,13,0,136.9727102350441,0
2026-02-18,14,3,63,345.27,0,13,0,122.74824004376796,0
2026-02-18,15,1,47,225.67,0,3,0,124.21103012794998,0
2026-02-18,15,2,54,225.67,0,3,0,110.20558507687713,0
2026-02-18,15,3,47,225.67,0,3,0,119.8214288542421,0
2026-02-18,16,1,32,69.8,0,2,0,91.90402006370408,0
2026-02-18,16,2,40,69.8,0,2,0,38.53057960098106,1
2026-02-18,16,3,33,69.8,0,2,0,25.453098293708006,0
2026-02-18,17,1,56,252.64,0,17,0,45.92790966215168,0
2026-02-18,17,2,60,252.64,0,17,0,110.3264160520628,1
2026-02-18,17,3,63,252.64,0,17,0,86.77679394048549,0
2026-02-18,18,1,28,26.85,0,24,0,49.970319829503595,0
2026-02-18,18,2,34,26.85,0,30,6,20.27822102046503,0
2026-02-18,18,3,36,26.85,0,24,0,62.80658092971086,0
2026-02-18,19,1,78,455.57,0,24,0,60.72928226572236,0
2026-02-18,19,2,76,455.57,0,24,0,102.14659912805365,0
2026-02-18,19,3,85,455.57,0,33,9,161.90438715042666,0
2026-02-18,20,1,41,136.8,0,25,0,79.0597809868416,0
2026-02-18,20,2,53,136.8,0,25,0,151.800360761357,0
2026-02-18,20,3,39,136.8,0,25,0,71.32945703623253,0
2026-02-18,21,1,60,334.64,0,6,0,95.70150918581862,0
2026-02-18,21,2,64,334.64,0,6,0,85.51694790997742,0
2026-02-18,21,3,64,334.64,0,6,0,165.8636309062262,0
2026-02-18,22,1,32,162.74,0,4,0,39.77973973959562,0
2026-02-18,22,2,50,162.74,0,4,0,44.20816439576696,0
2026-02-18,22,3,47,162.74,0,4,0,90.84374743219958,0
2026-02-18,23,1,67,264.83,0,13,0,136.4929018135972,0
2026-02-18,23,2,56,264.83,0,13,0,51.39829959283284,0
2026-02-18,23,3,64,264.83,0,13,0,66.71458851285422,0
2026-02-18,24,1,62,277.89,0,9,0,119.61918967365503,0
2026-02-18,24,2,53,277.89,0,9,0,114.00283889181763,0
2026-02-18,24,3,58,277.89,0,9,0,33.68733733332739,0
2026-02-18,25,1,38,100.58,0,23,0,71.73904620853405,0
2026-02-18,25,2,50,100.58,0,23,0,52.60178843837656,0
2026-02-18,25,3,41,100.58,0,23,0,92.10475729080471,0
2026-02-18,26,1,88,485.1,0,28,0,140.3482983390802,0
2026-02-18,26,2,78,485.1,0,28,0,177.2147607558038,1
2026-02-18,26,3,69,485.1,0,28,0,47.288318216498226,0
2026-02-18,27,1,74,389.82,0,4,0,113.01251858967446,0
2026-02-18,27,2,76,389.82,0,4,0,72.89225593418007,0
2026-02-18,27,3,79,389.82,0,4,0,126.61932671098552,0
2026-02-18,28,1,79,470.35,0,2,0,57.60411709784951,0
2026-02-18,28,2,73,470.35,0,2,0,105.2828661899562,0
2026-02-18,28,3,87,470.35,0,2,0,125.59259386203357,0
2026-02-18,29,1,74,448.47,0,4,0,107.45277241734799,0
2026-02-18,29,2,75,448.47,0,4,0,141.8535259579333,0
2026-02-18,29,3,85,448.47,0,4,0,119.03835375378097,0
2026-02-18,30,1,64,302.97,0,6,0,136.80175905332206,0
2026-02-18,30,2,67,302.97,0,6,0,174.3385190807505,0
2026-02-18,30,3,69,302.97,0,6,0,40.00224772576078,0
2026-02-18,31,1,78,461.72,0,16,0,143.9303068585209,0
2026-02-18,31,2,73,461.72,0,21,5,78.21750879657756,0
2026-02-18,31,3,76,461.72,0,16,0,209.72266807215135,0
2026-02-18,32,1,30,53.36,0,15,0,38.58386450477964,0
2026-02-18,32,2,40,53.36,0,15,0,45.13087239252463,0
2026-02-18,32,3,41,53.36,0,15,0,115.58594019797904,0
2026-02-18,33,1,44,106.03,0,4,0,61.188417445221305,0
2026-02-18,33,2,54,106.03,0,4,0,99.55079980312794,0
2026-02-18,33,3,44,106.03,0,4,0,94.32778606190811,0
2026-02-18,34,1,32,32.16,0,2,0,73.13389960611161,0
2026-02-18,34,2,37,32.16,0,5,3,76.77948504004908,0
2026-02-18,34,3,45,32.16,0,2,0,73.35604603979075,0
2026-02-18,35,1,47,169.41,0,6,0,61.47879974342337,0
2026-02-18,35,2,54,169.41,0,6,0,82.92808008765984,0
2026-02-18,35,3,46,169.41,0,6,0,28.559434240376557,0
2026-02-18,36,1,46,200.45,0,27,0,53.960623770812845,0
2026-02-18,36,2,61,200.45,0,27,0,35.07357225843048,0
2026-02-18,36,3,53,200.45,0,27,0,61.01409226354261,0
2026-02-18,37,1,52,142.96,0,24,0,32.66729431454481,0
2026-02-18,37,2,46,142.96,0,24,0,30.03447517967162,0
2026-02-18,37,3,47,142.96,0,24,0,28.23313365252812,1
2026-02-18,38,1,74,416.08,0,15,0,199.58357961831248,0
2026-02-18,38,2,68,416.08,0,15,0,59.125500433794315,0
2026-02-18,38,3,79,416.08,0,15,0,195.53532302718202,0
2026-02-18,39,1,60,184.81,0,8,0,160.12328180479824,0
2026-02-18,39,2,50,184.81,0,8,0,91.39747220416209,0
2026-02-18,39,3,40,184.81,0,8,0,95.92692841305579,1
2026-02-18,40,1,38,147.66,0,28,0,54.79244521840345,0
2026-02-18,40,2,40,147.66,0,28,0,87.23006386775275,0
2026-02-18,40,3,35,147.66,0,28,0,34.08974445573281,0
2026-02-18,41,1,61,275.92,0,10,0,144.43927546678873,0
2026-02-18,41,2,59,275.92,0,10,0,138.0950983140257,0
2026-02-18,41,3,49,275.92,0,10,0,59.19808940328458,0
2026-02-18,42,1,40,79.05,0,16,0,31.383459187591683,0
2026-02-18,42,2,40,79.05,0,16,0,104.86698443343862,0
2026-02-18,42,3,44,79.05,0,16,0,64.64619611391791,0
2026-02-18,43,1,69,403.08,0,16,0,88.83162458787118,0
2026-02-18,43,2,76,403.08,0,16,0,71.03098945317213,0
2026-02-18,43,3,71,403.08,0,16,0,181.4981552556961,1
2026-02-18,44,1,36,46.53,0,27,0,105.79714607537046,1
2026-02-18,44,2,30,46.53,0,27,0,69.75663835769878,0
2026-02-18,44,3,32,46.53,0,27,0,32.21656636334735,0
2026-02-18,45,1,78,493.57,0,11,0,64.54158617267932,0
2026-02-18,45,2,81,493.57,0,11,0,227.3454364721939,0
2026-02-18,45,3,76,493.57,0,11,0,57.18566239196091,0
2026-02-18,46,1,65,388.4,0,29,0,152.59939022684824,0
2026-02-18,46,2,70,388.4,0,29,0,147.56439350192662,0
2026-02-18,46,3,67,388.4,0,29,0,69.78245274532684,0
2026-02-18,47,1,31,107.37,0,14,0,64.00431508340876,0
2026-02-18,47,2,35,107.37,0,14,0,58.97726053867092,0
2026-02-18,47,3,43,107.37,0,14,0,67.92129583049632,1
2026-02-18,48,1,35,12.71,0,20,0,58.64557330939946,0
2026-02-18,48,2,33,12.71,0,20,0,26.596248209487655,0
2026-02-18,48,3,37,12.71,0,20,0,27.16077240825332,0
2026-02-18,49,1,68,409.58,0,8,0,64.34495156117973,0
2026-02-18,49,2,71,409.58,0,9,1,116.39849080230161,0
2026-02-18,49,3,60,409.58,0,8,0,134.1577746531516,0
2026-02-18,50,1,63,356.36,0,18,0,81.64854194527283,0
2026-02-18,50,2,67,356.36,0,18,0,176.72814290052426,0
2026-02-18,50,3,69,356.36,0,18,0,161.55810517619898,0
2026-02-19,1,1,64,394.74,0,11,7,103.2065720092051,0
2026-02-19,1,2,71,394.74,0,4,0,175.00373007227745,0
2026-02-19,1,3,69,394.74,0,4,0,169.25018171751668,0
2026-02-19,2,1,40,107.84,0,4,0,24.863036391456763,0
2026-02-19,2,2,32,107.84,0,11,7,38.73058903517221,0
2026-02-19,2,3,36,107.84,0,4,0,37.99458516946654,0
2026-02-19,3,1,36,261.97,0,10,8,101.17490087605162,0
2026-02-19,3,2,58,261.97,0,2,0,155.30851411631772,1
2026-02-19,3,3,49,261.97,0,2,0,112.41676918541174,1
2026-02-19,4,1,67,300.28,0,28,0,75.40862022805551,0
2026-02-19,4,2,54,300.28,0,28,0,82.38121654102542,0
2026-02-19,4,3,64,300.28,0,28,0,112.71768212280901,0
2026-02-19,5,1,42,32.76,0,6,0,54.460784896560526,0
2026-02-19,5,2,37,32.76,0,6,0,18.647151452709068,0
2026-02-19,5,3,39,32.76,0,6,0,62.57991901756683,0
2026-02-19,6,1,59,307.7,0,11,0,72.83246836617316,0
2026-02-19,6,2,59,307.7,0,11,0,94.63631572991883,0
2026-02-19,6,3,65,307.7,0,11,0,44.331948720289894,0
2026-02-19,7,1,34,93.56,0,8,0,39.54625552131375,0
2026-02-19,7,2,44,93.56,0,8,0,83.90593502346424,0
2026-02-19,7,3,42,93.56,0,8,0,96.73641032008311,0
2026-02-19,8,1,81,41.88,1,27,0,63.757926595252876,0
2026-02-19,8,2,29,41.88,0,27,0,57.846866269931276,0
2026-02-19,8,3,37,41.88,0,27,0,81.30590649461801,0
2026-02-19,9,1,87,474.95,0,10,0,84.98106535886234,0
2026-02-19,9,2,78,474.95,0,10,0,114.34124735601684,0
2026-02-19,9,3,81,474.95,0,10,0,133.9594418903091,1
2026-02-19,10,1,76,483.16,0,29,0,99.31754623291755,0
2026-02-19,10,2,80,483.16,0,29,0,132.01228211353666,0
2026-02-19,10,3,81,483.16,0,29,0,55.84095491993589,0
2026-02-19,11,1,77,406.11,0,8,0,181.02785718556999,1
2026-02-19,11,2,64,406.11,0,8,0,167.70307956751054,0
2026-02-19,11,3,72,406.11,0,8,0,107.73508337960689,0
2026-02-19,12,1,45,159.26,0,10,0,30.056192497905098,0
2026-02-19,12,2,32,159.26,0,15,5,77.04047784209868,0
2026-02-19,12,3,58,159.26,0,10,0,97.20806084845658,0
2026-02-19,13,1,38,57.86,0,9,0,39.13017309492738,0
2026-02-19,13,2,40,57.86,0,9,0,60.71318248625103,0
2026-02-19,13,3,28,57.86,0,9,0,40.7417246417593,0
2026-02-19,14,1,61,345.27,0,13,0,126.68383469346973,0
2026-02-19,14,2,66,345.27,0,13,0,118.37744678131743,0
2026-02-19,14,3,66,345.27,0,13,0,142.75595414683974,0
2026-02-19,15,1,60,225.67,0,3,0,80.20567294061725,0
2026-02-19,15,2,57,225.67,0,3,0,81.33915760069273,0
2026-02-19,15,3,44,225.67,0,3,0,115.31490047198328,0
2026-02-19,16,1,50,69.8,0,2,0,71.60174649012994,0
2026-02-19,16,2,34,69.8,0,2,0,67.21641395406903,0
2026-02-19,16,3,31,69.8,0,2,0,82.07316732799897,0
2026-02-19,17,1,49,252.64,0,17,0,104.40474733351763,0
2026-02-19,17,2,49,252.64,0,17,0,62.61320238374182,0
2026-02-19,17,3,48,252.64,0,17,0,104.86909337461744,0
2026-02-19,18,1,33,26.85,0,24,0,62.47216122371938,0
2026-02-19,18,2,29,26.85,0,24,0,66.46243804542127,0
2026-02-19,18,3,30,26.85,0,24,0,60.29017521192173,0
2026-02-19,19,1,75,455.57,0,24,0,151.5492159441999,1
2026-02-19,19,2,72,455.57,0,24,0,89.16693772661904,0
2026-02-19,19,3,72,455.57,0,24,0,40.02546143647474,0
2026-02-19,20,1,43,136.8,0,25,0,40.78647655059949,1
2026-02-19,20,2,45,136.8,0,25,0,24.015101897413082,0
2026-02-19,20,3,43,136.8,0,25,0,21.9191471347582,0
2026-02-19,21,1,70,334.64,0,6,0,141.38409535410574,0
2026-02-19,21,2,67,334.64,0,6,0,171.374929503266,0
2026-02-19,21,3,62,334.64,0,6,0,175.08750659512648,0
2026-02-19,22,1,48,162.74,0,4,0,55.73216279465128,0
2026-02-19,22,2,48,162.74,0,4,0,53.335631787731536,1
2026-02-19,22,3,53,162.74,0,4,0,156.92688735326178,0
2026-02-19,23,1,55,264.83,0,14,1,85.40178556054751,0
2026-02-19,23,2,53,264.83,0,13,0,83.30691972750843,0
2026-02-19,23,3,58,264.83,0,13,0,144.50121726696085,0
2026-02-19,24,1,52,277.89,0,9,0,39.78866950584496,0
2026-02-19,24,2,58,277.89,0,9,0,133.00261208633245,0
2026-02-19,24,3,59,277.89,0,9,0,115.73072784555444,0
2026-02-19,25,1,52,100.58,0,23,0,95.12743781293386,0
2026-02-19,25,2,47,100.58,0,23,0,111.60544962698295,0
2026-02-19,25,3,48,100.58,0,23,0,46.34407189514908,0
2026-02-19,26,1,84,485.1,0,28,0,44.94136533024949,0
2026-02-19,26,2,81,485.1,0,28,0,163.39740962261348,0
2026-02-19,26,3,80,485.1,0,28,0,109.1469711842526,0
2026-02-19,27,1,79,389.82,0,4,0,183.98407621634564,0
2026-02-19,27,2,69,389.82,0,4,0,44.42214650173241,0
2026-02-19,27,3,63,389.82,0,4,0,155.94823079753996,0
2026-02-19,28,1,76,470.35,0,2,0,144.99624980345055,0
2026-02-19,28,2,69,470.35,0,2,0,84.59660535998691,0
2026-02-19,28,3,78,470.35,0,2,0,202.7182621583246,0
2026-02-19,29,1,84,448.47,0,4,0,243.87896718499067,0
2026-02-19,29,2,74,448.47,0,4,0,109.73895390689084,0
2026-02-19,29,3,73,448.47,0,4,0,158.9979992654576,0
2026-02-19,30,1,55,302.97,0,6,0,72.11244576720317,0
2026-02-19,30,2,55,302.97,0,6,0,97.46992079195091,0
2026-02-19,30,3,58,302.97,0,6,0,45.95152435004072,0
2026-02-19,31,1,72,461.72,0,16,0,57.29811327940625,0
2026-02-19,31,2,82,461.72,0,16,0,44.47048019240604,0
2026-02-19,31,3,76,461.72,0,16,0,126.01781178954349,0
2026-02-19,32,1,40,53.36,0,15,0,109.86739040438025,0
2026-02-19,32,2,36,53.36,0,15,0,61.37771142761589,0
2026-02-19,32,3,42,53.36,0,15,0,86.7894974001726,0
2026-02-19,33,1,35,106.03,0,4,0,64.53718615307076,0
2026-02-19,33,2,40,106.03,0,4,0,63.39926945572928,0
2026-02-19,33,3,45,106.03,0,4,0,27.75069538150091,0
2026-02-19,34,1,44,32.16,0,2,0,74.8365633189946,0
2026-02-19,34,2,35,32.16,0,2,0,84.0300750800528,0
2026-02-19,34,3,35,32.16,0,2,0,50.43948096551039,0
2026-02-19,35,1,42,169.41,0,6,0,114.44768616390425,0
2026-02-19,35,2,48,169.41,0,6,0,85.99571679465717,0
2026-02-19,35,3,45,169.41,0,6,0,113.55832113999631,0
2026-02-19,36,1,53,200.45,0,27,0,115.15224293043822,0
2026-02-19,36,2,51,200.45,0,27,0,53.58731548803951,0
2026-02-19,36,3,59,200.45,0,27,0,70.19084975454388,0
2026-02-19,37,1,42,142.96,0,24,0,26.18737249847465,0
2026-02-19,37,2,50,142.96,0,24,0,134.16653099044606,0
2026-02-19,37,3,47,142.96,0,24,0,68.65836722717904,0
2026-02-19,38,1,75,416.08,0,15,0,182.0796978531952,0
2026-02-19,38,2,70,416.08,0,15,0,52.60321611899159,0
2026-02-19,38,3,64,416.08,0,22,7,50.724283698951126,0
2026-02-19,39,1,44,184.81,0,8,0,30.143121401064214,0
2026-02-19,39,2,51,184.81,0,8,0,66.63224598402574,1
2026-02-19,39,3,49,184.81,0,8,0,69.1840838976996,0
2026-02-19,40,1,51,147.66,0,28,0,109.21997363145353,0
2026-02-19,40,2,48,147.66,0,28,0,77.80807504976895,0
2026-02-19,40,3,97,147.66,1,28,0,61.80038705471717,0
2026-02-19,41,1,61,275.92,0,10,0,49.60250522661697,0
2026-02-19,41,2,62,275.92,0,10,0,53.12074513285645,0
2026-02-19,41,3,56,275.92,0,10,0,92.72481200806058,0
2026-02-19,42,1,34,79.05,0,16,0,57.44098008381535,0
2026-02-19,42,2,39,79.05,0,16,0,27.914726137458246,0
2026-02-19,42,3,47,79.05,0,16,0,24.81095671071001,0
2026-02-19,43,1,80,403.08,0,16,0,211.20353135016714,0
2026-02-19,43,2,74,403.08,0,16,0,219.31492065835016,0
2026-02-19,43,3,67,403.08,0,16,0,78.74955498043238,0
2026-02-19,44,1,35,46.53,0,27,0,82.57727048694863,0
2026-02-19,44,2,37,46.53,0,27,0,37.165833593728934,0
2026-02-19,44,3,39,46.53,0,27,0,48.3492807952045,0
2026-02-19,45,1,80,493.57,0,11,0,172.6251802109998,0
2026-02-19,45,2,85,493.57,0,11,0,244.60532476883452,0
2026-02-19,45,3,93,493.57,0,11,0,198.0187088727369,0
2026-02-19,46,1,137,388.4,1,29,0,161.48972451418166,0
2026-02-19,46,2,68,388.4,0,29,0,179.62366689885647,0
2026-02-19,46,3,78,388.4,0,29,0,102.63358267360256,0
2026-02-19,47,1,34,107.37,0,14,0,81.95708235239996,0
2026-02-19,47,2,40,107.37,0,14,0,100.49336919472962,0
2026-02-19,47,3,39,107.37,0,14,0,42.817651395729456,0
2026-02-19,48,1,30,12.71,0,20,0,15.374884026575762,0
2026-02-19,48,2,34,12.71,0,20,0,26.12468337323002,0
2026-02-19,48,3,28,12.71,0,20,0,35.93623097967475,0
2026-02-19,49,1,77,409.58,0,8,0,147.81849854453006,0
2026-02-19,49,2,76,409.58,0,8,0,110.71498129649075,0
2026-02-19,49,3,71,409.58,0,8,0,123.63540448966275,0
2026-02-19,50,1,60,356.36,0,18,0,132.05468366807355,1
2026-02-19,50,2,63,356.36,0,18,0,49.527581658140484,1
2026-02-19,50,3,68,356.36,0,18,0,95.53352915895522,0
2026-02-20,1,1,69,394.74,0,4,0,79.08478235830212,0
2026-02-20,1,2,70,394.74,0,4,0,113.77916620896123,0
2026-02-20,1,3,70,394.74,0,4,0,170.403779801649,0
2026-02-20,2,1,48,107.84,0,4,0,131.7383390209273,0
2026-02-20,2,2,39,107.84,0,4,0,32.76591342459531,0
2026-02-20,2,3,37,107.84,0,4,0,79.16745830562759,0
2026-02-20,3,1,66,261.97,0,2,0,173.331275394548,0
2026-02-20,3,2,49,261.97,0,2,0,35.20466243931648,0
2026-02-20,3,3,53,261.97,0,2,0,139.0558940267234,0
2026-02-20,4,1,65,300.28,0,28,0,174.86220084209586,0
2026-02-20,4,2,58,300.28,0,28,0,77.13985047316869,0
2026-02-20,4,3,60,300.28,0,29,1,118.52180142548318,0
2026-02-20,5,1,26,32.76,0,6,0,71.19957990077741,0
2026-02-20,5,2,35,32.76,0,6,0,53.81649789645461,0
2026-02-20,5,3,31,32.76,0,6,0,38.90752933838688,0
2026-02-20,6,1,60,307.7,0,11,0,36.344875054230286,0
2026-02-20,6,2,64,307.7,0,11,0,141.16710788692993,0
2026-02-20,6,3,67,307.7,0,11,0,50.969259762398174,0
2026-02-20,7,1,37,93.56,0,8,0,98.42944475478443,0
2026-02-20,7,2,40,93.56,0,8,0,87.6186270978157,0
2026-02-20,7,3,42,93.56,0,8,0,121.68196756015617,0
2026-02-20,8,1,31,41.88,0,27,0,81.1140136929584,0
2026-02-20,8,2,35,41.88,0,27,0,28.34618927913069,0
2026-02-20,8,3,33,41.88,0,27,0,25.378118821663648,0
2026-02-20,9,1,91,474.95,0,10,0,45.719238383924555,0
2026-02-20,9,2,81,474.95,0,10,0,55.95422382168321,0
2026-02-20,9,3,72,474.95,0,10,0,168.3225375559038,0
2026-02-20,10,1,73,483.16,0,29,0,152.37026060899916,0
2026-02-20,10,2,83,483.16,0,29,0,67.51989378199156,0
2026-02-20,10,3,69,483.16,0,29,0,64.73508600488091,0
2026-02-20,11,1,70,406.11,0,8,0,195.1895482757164,0
2026-02-20,11,2,67,406.11,0,8,0,92.71439715750613,0
